-0.14558163,0.09774499,-0.16544668,-0.14589152,0.07503383,-0.16623639,0.06124744,-0.07391557
0.06923964,0.25465342,0.06877081,-0.5028795,0.14172196,-0.13805729,0.090304255,-0.03735152
0.14879344,-0.17611338,0.082466766,0.01057734,-0.044157747,-0.11683747,0.24868114,-0.14090614
-0.0533557,-0.22596657,-0.0015920709,0.18180971,0.060106866,0.09599855,-0.05412194,0.115594976
0.035703313,-0.23414311,0.004247377,0.049434472,0.01587045,-0.27518582,0.20863974,0.122330904
-0.13866168,0.23421207,-0.08094153,-0.07533359,-0.26328573,0.05643466,0.21889871,0.11787157
0.25747353,0.3543914,-0.27255046,-0.09713289,0.25450402,-0.02352246,0.023235839,0.0375264
-0.11885043,-0.110281706,-0.15945014,-0.23778565,-0.0882656,0.0028853721,-0.10572519,0.06055321
0.07865228,0.19207197,0.28260365,0.15979359,0.18677771,0.11568778,-0.037257757,0.06397305
-0.21945079,0.008177374,0.20448703,-0.19955108,0.039664764,0.16787244,0.079706736,0.13928702
-0.078076206,0.03727371,0.25801498,0.029868783,0.11985897,0.070636414,-0.19234455,0.18063365
-0.022995448,-0.16232237,0.106776744,0.014439056,-0.18294115,0.16901788,-0.02543669,-0.06524151
0.029354757,-0.0880675,0.07468865,-0.071803994,-0.22716223,-0.15621378,-0.17617495,0.11414606
-0.14140694,-0.109171025,0.13640594,-0.26647243,0.07440676,0.025730582,0.022583848,0.0616592
-0.111843936,0.14071523,-0.026120672,-0.03507291,-0.10312015,0.036331885,0.07199607,-0.2148932
-0.0058150706,-0.119116575,-0.16523343,-0.05715713,-0.12951505,0.08968699,-0.12925547,0.06459864
0.07411255,-0.049244646,-0.027354755,0.063420564,0.20375375,-0.06997397,-0.078251615,-0.028708294
0.40626076,0.24754028,-0.09794595,0.11463921,-0.054616228,-0.012054617,-0.12640385,0.2285752
-0.03532495,0.101461045,0.03677672,0.102835864,-0.1328745,-0.07868387,-0.088884324,0.017553523
0.012713269,-0.2305211,-0.07880958,-0.010257623,-0.24556425,-0.10290242,0.1673617,-0.16086555
-0.31106532,-0.00039874867,0.020872315,0.29991436,0.11411469,0.047418658,0.010935572,-0.10197252
0.019721156,0.14553182,-0.11354825,-0.23243274,0.19809374,0.071916185,0.0339225,-0.16680133
-0.015720611,-0.1158615,-0.13080347,0.20270331,0.11302677,0.057920586,-0.16499445,0.15146485
0.19249384,0.1459451,0.20986442,-0.1309647,-0.008820671,0.13126652,0.14861831,0.027500058
-0.19271545,0.19798142,0.26971337,-0.26032043,0.082311854,-0.11805984,0.13257387,-0.2068944
0.0038181168,0.058533315,-0.008599111,-0.17373985,-0.16233698,-0.029336147,-0.18257329,-0.24314491
0.057157323,-0.0020768752,0.024116486,-0.03574228,0.09231727,-0.052461863,0.014296311,-0.1286929
0.052004818,-0.10820154,-0.047087952,-0.2136493,0.020889858,-0.062146734,0.0787261,-0.17793581
-0.061168548,-0.18829197,0.05114209,-0.16273949,-0.12278794,0.053779352,0.1648684,0.099831134
0.09792065,0.120990455,0.015742848,0.020867359,-0.09812272,0.0052196565,0.11655279,0.13500768
0.15197085,0.07050345,-0.13263409,0.16332315,0.14040643,-0.11543202,0.008792359,0.15179263
-0.097475715,0.005576511,-0.098771065,0.036881674,-0.04315493,-0.057244092,0.04879966,-0.13356276
-0.17217727,0.15866892,-0.25457683,-0.12822856,-0.16015227,-0.21978128,-0.092805095,-0.020148551
-0.022563057,0.008667274,0.024624975,-0.061594304,0.06446065,-0.04795218,-0.027935108,-0.15902686
-0.02091494,-0.06944188,0.019796342,0.10868858,-0.034150187,0.011298388,-0.076253,0.12205246
0.054230947,-0.022352258,0.09833314,-0.0798185,0.1661868,0.044811837,0.23369499,0.04308612
-0.108153924,-0.2238655,-0.20746402,-0.11662298,-0.16351654,-0.1342762,0.09685789,0.18744346
-0.016086271,0.031511456,-0.17425072,-0.05308246,0.15021078,0.030211538,-0.12998028,-0.013368586
